episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
141,4,48,953,508.763,48,953,7,0.4604,720.6,0.356,46,complete,0.1436,1858.3
142,5,69,598,902.477,69,598,12,0.5217,750.6,0.1503,10,complete,0.0957,1870.8
143,3,58,1000,695.355,55,,10,0.445,707.3,0.2559,59,step_limit,0.1407,1888.7
144,6,55,485,691.136,55,485,9,0.5924,920.3,0.2102,8,complete,0.0967,1899.8
145,3,39,1000,449.869,38,,7,0.564,789.5,0.343,54,step_limit,0.172,1917.3
146,3,60,1000,630.72,52,,9,0.3357,570.8,0.3816,47,step_limit,0.1238,1936.9
147,4,44,661,556.678,44,661,8,0.3502,645.9,0.1117,11,complete,0.125,1949.2
148,6,50,415,581.984,50,415,7,0.5871,907.1,0.1619,13,complete,0.1511,1956.4
149,3,36,622,449.065,36,622,6,0.4282,661.7,0.272,36,complete,0.0845,1969.7
150,5,78,921,985.738,78,921,14,0.5711,890.4,0.2724,12,complete,0.1375,1983.9
151,4,64,715,839.719,64,715,11,0.3371,592.2,0.1817,20,complete,0.0731,2059.0
152,6,21,175,162.986,21,175,0,0.38,645.9,0.0377,0,complete,0.0625,2061.4
153,5,76,819,956.747,76,819,13,0.5485,867.2,0.2502,13,complete,0.1294,2074.9
154,3,40,770,495.535,40,770,7,0.497,732.7,0.2341,39,complete,0.1375,2084.3
155,4,64,724,821.334,64,724,11,0.434,740.0,0.1969,15,complete,0.101,2092.0
156,5,50,868,563.7,50,868,8,0.685,956.0,0.3411,23,complete,0.1213,2105.8
157,3,56,1000,709.579,55,,10,0.3723,689.2,0.2415,41,step_limit,0.1498,2117.1
158,6,67,732,804.083,67,732,11,0.6412,959.9,0.3309,10,complete,0.157,2126.9
159,5,78,804,1027.178,78,804,14,0.4468,651.3,0.2572,19,complete,0.1121,2141.1
160,5,23,480,211.848,23,480,3,0.6533,875.0,0.3386,15,complete,0.1347,2148.6
161,6,73,1000,805.227,71,,12,0.6923,974.7,0.4122,11,step_limit,0.164,2166.7
162,4,49,768,574.513,49,768,7,0.3952,701.7,0.2241,16,complete,0.1083,2182.2
163,5,36,346,383.881,36,346,4,0.5231,706.1,0.0574,3,complete,0.0885,2188.2
164,5,54,652,665.085,54,652,9,0.4347,698.5,0.2888,20,complete,0.0968,2199.6
165,6,47,471,539.642,47,471,7,0.6334,862.4,0.1771,4,complete,0.1317,2209.7
166,5,63,651,791.442,63,651,11,0.5806,834.5,0.214,9,complete,0.1258,2220.9
167,5,38,487,447.295,38,487,6,0.6366,825.3,0.1833,8,complete,0.1576,2229.6
168,5,44,875,463.659,44,875,7,0.5888,1024.3,0.3461,14,complete,0.156,2246.2
169,5,45,902,493.978,45,902,8,0.5486,934.2,0.3141,29,complete,0.1787,2262.0
170,4,78,1000,843.451,71,,11,0.425,713.4,0.2726,20,step_limit,0.1349,2281.9
171,5,34,544,361.388,34,544,5,0.6423,914.4,0.2202,9,complete,0.194,2291.3
172,4,48,751,582.502,48,751,8,0.4877,752.6,0.2303,13,complete,0.125,2304.4
173,4,64,1000,490.875,50,,8,0.6112,822.5,0.3261,39,step_limit,0.215,2323.5
174,5,38,771,397.253,38,771,6,0.4781,669.0,0.4595,34,complete,0.095,2336.6
175,4,56,988,651.13,56,988,10,0.5023,821.7,0.2983,20,complete,0.181,2355.1
176,3,68,1000,576.643,52,,8,0.5177,692.8,0.3578,46,step_limit,0.1455,2371.6
177,5,74,955,882.791,74,955,12,0.5868,929.6,0.3387,53,complete,0.1422,2390.3
178,5,37,665,359.628,37,665,5,0.5167,921.1,0.2339,11,complete,0.1221,2401.6
179,6,48,454,563.498,48,454,7,0.5921,915.5,0.259,12,complete,0.0962,2409.4
180,4,61,828,745.687,61,828,10,0.5329,887.7,0.3007,20,complete,0.131,2426.4
181,3,80,1000,692.191,59,,10,0.5133,704.9,0.3199,81,step_limit,0.1763,2444.0
182,5,31,481,354.837,31,481,5,0.699,821.8,0.2331,4,complete,0.1158,2454.7
183,4,53,1000,584.951,51,,9,0.5487,952.7,0.3332,19,step_limit,0.1524,2472.7
184,4,64,1000,628.431,57,,9,0.5863,835.0,0.3547,20,step_limit,0.1491,2492.5
185,3,49,898,600.54,49,898,8,0.3385,689.2,0.1992,33,complete,0.1438,2507.3
186,5,47,707,553.544,47,707,8,0.6119,851.9,0.3033,31,complete,0.2,2522.1
187,5,59,863,703.528,59,863,10,0.6767,1072.7,0.3219,26,complete,0.155,2537.2
188,3,33,1000,325.355,31,,5,0.45,747.0,0.2599,26,step_limit,0.1098,2556.2
189,6,35,279,418.374,35,279,5,0.4952,715.3,0.0481,0,complete,0.0532,2561.2
190,3,30,646,354.83,30,646,5,0.418,748.0,0.2403,30,complete,0.1414,2572.1
191,4,70,1000,850.777,67,,12,0.5537,850.6,0.3086,21,step_limit,0.1594,2592.5
192,5,36,465,408.903,36,465,5,0.4353,766.9,0.1362,8,complete,0.1,2600.6
193,3,54,1000,593.556,49,,9,0.472,740.4,0.2657,44,step_limit,0.1415,2617.0
