episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
218,3,31,717,355.584,31,717,5,0.5523,769.3,0.2465,23,complete,0.2648,11220.7
219,3,80,1000,676.146,58,,10,0.3457,676.6,0.3236,98,step_limit,0.1778,11269.1
220,3,53,900,670.542,53,900,9,0.4559,780.3,0.2107,25,complete,0.2692,11309.0
221,4,72,1000,857.989,69,,12,0.4805,632.8,0.2439,31,step_limit,0.204,11356.5
222,3,27,605,331.783,27,605,5,0.5124,775.3,0.1874,20,complete,0.2626,11385.5
223,4,22,383,243.316,22,383,3,0.5183,837.2,0.1563,15,complete,0.2564,11404.8
224,3,62,1000,633.51,53,,9,0.461,739.3,0.306,26,step_limit,0.2538,11451.2
225,4,58,679,778.868,58,679,11,0.3962,747.9,0.1819,22,complete,0.1609,11484.1
226,4,37,779,401.629,37,779,6,0.6059,959.4,0.236,24,complete,0.2753,11520.9
227,3,49,1000,601.437,47,,9,0.496,703.5,0.3103,55,step_limit,0.2294,11571.8
228,4,72,984,889.957,72,984,12,0.424,660.1,0.2983,41,complete,0.1723,11627.0
229,3,77,1000,613.734,54,,9,0.5023,772.1,0.3732,127,step_limit,0.2545,11678.0
230,4,53,726,656.032,53,726,9,0.4652,662.4,0.2486,20,complete,0.1869,11713.6
231,4,56,1000,594.586,50,,10,0.6322,1060.4,0.2418,31,step_limit,0.3543,11760.5
232,3,28,892,294.361,28,892,5,0.4802,788.8,0.3665,60,complete,0.2622,11802.6
233,4,40,852,444.56,40,852,7,0.6315,1037.8,0.3304,53,complete,0.3306,11850.6
234,4,29,367,332.203,29,367,4,0.4946,832.8,0.1491,13,complete,0.1927,11870.7
235,4,69,1000,714.586,62,,10,0.6,865.6,0.2262,17,step_limit,0.2798,11927.1
236,3,30,653,328.65,30,653,4,0.5447,763.3,0.3667,109,complete,0.224,11962.1
237,4,24,614,195.54,24,614,2,0.6185,856.3,0.5157,91,complete,0.25,11995.2
238,4,21,454,183.611,21,454,2,0.5468,866.5,0.1977,27,complete,0.2448,12021.2
239,4,60,1000,509.04,50,,8,0.6448,889.1,0.3643,27,step_limit,0.325,12074.6
240,4,58,999,683.337,58,999,10,0.5638,851.0,0.2926,14,complete,0.2714,12130.1
241,3,26,355,299.542,26,355,3,0.3915,591.9,0.1328,16,complete,0.156,12150.6
242,3,43,1000,467.002,42,,6,0.5413,803.4,0.3613,47,step_limit,0.2721,12203.9
243,4,55,1000,558.291,52,,8,0.538,886.1,0.2518,17,step_limit,0.2927,12262.3
244,4,48,709,602.657,48,709,8,0.4841,710.0,0.2213,12,complete,0.2113,12302.2
245,4,67,989,811.085,67,989,11,0.5278,911.3,0.3005,19,complete,0.2351,12359.2
246,3,65,1000,673.26,57,,9,0.4407,785.4,0.2616,52,step_limit,0.2621,12412.5
247,4,49,843,563.709,49,843,8,0.5922,869.7,0.2561,30,complete,0.25,12460.6
248,3,41,752,474.696,41,752,6,0.4929,775.3,0.2201,29,complete,0.2642,12502.1
249,4,26,330,280.615,26,330,3,0.4341,605.0,0.2089,9,complete,0.1436,12518.0
250,4,43,950,447.879,43,950,7,0.5718,789.1,0.3823,39,complete,0.2475,12566.0
251,4,71,920,926.456,71,920,13,0.5019,865.4,0.1689,12,complete,0.2877,13106.3
252,3,48,1000,557.056,46,,8,0.548,785.8,0.2669,89,step_limit,0.324,13152.7
253,3,30,679,316.03,30,679,4,0.4453,761.2,0.3048,35,complete,0.2488,13185.2
254,4,26,620,201.185,26,620,2,0.6673,862.6,0.3259,17,complete,0.3534,13214.1
255,4,69,1000,750.458,63,,11,0.5195,792.9,0.3191,18,step_limit,0.2355,13260.2
256,4,33,921,291.936,33,921,5,0.6759,1026.8,0.3415,35,complete,0.343,13301.6
257,3,55,1000,655.347,54,,9,0.5203,781.0,0.2859,51,step_limit,0.2788,13349.7
258,4,36,797,391.864,36,797,6,0.6321,983.9,0.2127,12,complete,0.368,13387.3
259,3,79,1000,880.082,66,,13,0.4003,701.5,0.2372,46,step_limit,0.1846,13435.6
260,3,41,803,511.442,41,803,7,0.4521,689.6,0.2392,34,complete,0.2031,13475.8
261,4,21,587,151.072,21,587,2,0.644,949.0,0.4052,23,complete,0.3304,13498.6
262,3,43,1000,528.098,42,,8,0.4447,767.6,0.2539,39,step_limit,0.2484,13544.5
263,4,21,460,212.419,21,460,3,0.6038,870.7,0.2662,18,complete,0.2708,13565.9
264,4,50,1000,476.688,42,,8,0.6292,905.2,0.464,177,step_limit,0.2524,13614.2
265,3,35,799,363.153,35,799,5,0.5123,780.4,0.2722,60,complete,0.2875,13653.1
266,3,54,1000,611.9,52,,8,0.4803,791.8,0.2736,47,step_limit,0.263,13699.3
267,4,46,606,585.212,46,606,8,0.4728,685.1,0.2096,14,complete,0.1847,13729.7
268,3,33,1000,319.3,30,,5,0.5607,777.6,0.5051,278,step_limit,0.3004,13776.4
269,3,42,1000,432.229,38,,7,0.4947,715.9,0.5071,181,step_limit,0.2702,13825.2
270,3,45,741,546.837,45,741,7,0.4566,781.5,0.2444,29,complete,0.2197,13860.9
271,4,37,645,438.697,37,645,6,0.5252,899.3,0.3064,22,complete,0.3086,13897.1
272,3,47,975,546.12,47,975,7,0.4253,728.0,0.2121,32,complete,0.2284,13943.8
273,4,76,1000,881.326,69,,13,0.4325,731.9,0.3413,43,step_limit,0.2276,13993.9
274,4,29,672,276.017,29,672,4,0.6295,1002.0,0.2861,29,complete,0.3235,14025.4
275,3,78,1000,694.538,59,,10,0.445,742.1,0.244,38,step_limit,0.2742,14079.0
276,4,49,692,637.414,49,692,9,0.5079,731.2,0.2419,29,complete,0.1903,14117.3
277,3,67,1000,735.069,58,,11,0.489,721.9,0.3148,93,step_limit,0.2336,14173.6
278,3,30,989,301.08,30,989,4,0.5821,756.5,0.4001,110,complete,0.3175,14231.1
279,4,44,684,553.276,44,684,8,0.4744,769.4,0.2174,19,complete,0.2253,14273.6
280,3,32,756,402.845,32,756,6,0.4674,741.8,0.2348,43,complete,0.2574,14313.7
281,3,36,1000,279.667,30,,5,0.47,663.4,0.4414,74,step_limit,0.2741,14372.2
282,3,56,1000,694.025,53,,10,0.4177,692.3,0.3024,93,step_limit,0.2515,14430.7
283,3,75,1000,939.148,70,,13,0.2897,677.5,0.1784,26,step_limit,0.2119,14486.2
284,4,21,335,269.8,21,335,4,0.4731,688.1,0.1421,7,complete,0.1607,14505.7
285,4,72,840,959.617,72,840,13,0.5414,822.5,0.2197,38,complete,0.2099,14555.3
286,4,78,985,1011.374,78,985,14,0.4536,748.4,0.231,22,complete,0.2132,14611.8
