/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
지도를 성공적으로 로드했습니다: /home/kopt/drone/proposed_src/util/disaster_map.npy
Using device: cuda  tag=v1_26_08_25_04  relay_w=2.0
obs_dim=19, state_dim=66, total_act_dim=8
Ep 163 | Step 1000 | R   141.25 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.51 | 도달 1012 | 차단  425
Ep 164 | Step 1000 | R   184.40 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.59 | 도달  915 | 차단  217
Ep 165 | Step 1000 | R   175.62 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달  948 | 차단  447
Ep 166 | Step 1000 | R   121.68 | 배송 15/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.60 | 도달 1068 | 차단  228
Ep 167 | Step 1000 | R   193.17 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.63 | 도달 1020 | 차단  267
Ep 168 | Step 1000 | R   115.75 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.54 | 도달  880 | 차단  782
Ep 169 | Step 1000 | R   236.34 | 배송 23/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.54 | 도달  945 | 차단  421
Ep 170 | Step 1000 | R   139.49 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.61 | 도달  912 | 차단  484
Ep 171 | Step 1000 | R   180.63 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.64 | 도달  961 | 차단  181
Ep 172 | Step 1000 | R   155.49 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.61 | 도달 1002 | 차단  171
Ep 173 | Step 1000 | R   161.87 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.27 | 도달  782 | 차단   26
Ep 174 | Step 1000 | R   153.84 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.58 | 도달  956 | 차단  113
Ep 175 | Step 1000 | R   184.60 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.68 | 도달  886 | 차단  378
Ep 176 | Step 1000 | R   154.64 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.68 | 도달  957 | 차단  182
Ep 177 | Step 1000 | R   134.30 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  965 | 차단  212
Ep 178 | Step 1000 | R   150.07 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  820 | 차단   17
Ep 179 | Step 1000 | R   153.22 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.44 | 도달  875 | 차단  172
Ep 180 | Step 1000 | R   161.72 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  955 | 차단   81
Ep 181 | Step 1000 | R   135.13 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달  906 | 차단  217
Ep 182 | Step 1000 | R   175.96 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.43 | 도달  865 | 차단  146
Ep 183 | Step 1000 | R   192.67 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.49 | 도달 1032 | 차단  252
Ep 184 | Step 1000 | R   167.26 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.58 | 도달  957 | 차단  120
Ep 185 | Step 1000 | R   167.59 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.44 | 도달  832 | 차단  560
Ep 186 | Step 1000 | R   175.12 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.47 | 도달  821 | 차단  545
Ep 187 | Step 1000 | R   182.10 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.50 | 도달  948 | 차단   19
Ep 188 | Step 1000 | R   192.96 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.37 | 도달  742 | 차단   43
Ep 189 | Step 1000 | R   171.74 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.44 | 도달  836 | 차단   91
Ep 190 | Step 1000 | R   181.00 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.66 | 도달  910 | 차단  123
Ep 191 | Step 1000 | R   206.48 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.53 | 도달  979 | 차단  180
Ep 192 | Step 1000 | R   152.96 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.51 | 도달  951 | 차단 1089
Ep 193 | Step 1000 | R   121.16 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.63 | 도달  956 | 차단  942
Ep 194 | Step 1000 | R   190.33 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.64 | 도달  779 | 차단   40
Ep 195 | Step 1000 | R   212.38 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.29 | 도달  786 | 차단  171
Ep 196 | Step 1000 | R   179.52 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  890 | 차단   18
Ep 197 | Step 1000 | R   163.71 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.60 | 도달  876 | 차단  378
Ep 198 | Step 1000 | R   182.85 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.60 | 도달  956 | 차단   77
Ep 199 | Step 1000 | R   218.51 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.53 | 도달 1026 | 차단   91
Ep 200 | Step 1000 | R   164.66 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.45 | 도달 1001 | 차단   59
Ep 201 | Step 1000 | R   153.20 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.58 | 도달 1042 | 차단  264
Ep 202 | Step 1000 | R   160.22 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.58 | 도달  950 | 차단  478
Ep 203 | Step 1000 | R   189.82 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.59 | 도달  891 | 차단   59
Ep 204 | Step 1000 | R   212.93 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.52 | 도달  788 | 차단  366
Ep 205 | Step 1000 | R   225.24 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.55 | 도달  985 | 차단   98
Ep 206 | Step 1000 | R   180.14 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.62 | 도달  938 | 차단  378
Ep 207 | Step 1000 | R   206.43 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.38 | 도달  963 | 차단  229
Ep 208 | Step 1000 | R   174.01 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.59 | 도달  769 | 차단  618
Ep 209 | Step 1000 | R   126.13 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.51 | 도달  973 | 차단  320
Ep 210 | Step 1000 | R   145.84 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  759 | 차단  120
Ep 211 | Step 1000 | R   162.75 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.54 | 도달  950 | 차단  640
Ep 212 | Step 1000 | R   125.47 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.34 | 도달  654 | 차단  172
Ep 213 | Step 1000 | R   149.99 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.50 | 도달  837 | 차단  187
Ep 214 | Step 1000 | R   177.54 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.31 | 도달  910 | 차단   10
Ep 215 | Step 1000 | R   181.17 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.30 | 도달  864 | 차단  183
Ep 216 | Step 1000 | R   171.32 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달 1037 | 차단  354
Ep 217 | Step 1000 | R   207.52 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.32 | 도달  766 | 차단   20
Ep 218 | Step 1000 | R   172.20 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.41 | 도달  731 | 차단    9
Ep 219 | Step 1000 | R   170.37 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.43 | 도달  958 | 차단  261
Ep 220 | Step 1000 | R   172.77 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.43 | 도달  635 | 차단   93
Ep 221 | Step 1000 | R   229.47 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.25 | 도달  628 | 차단   42
Ep 222 | Step 1000 | R   153.77 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.28 | 도달  667 | 차단  326
Ep 223 | Step 1000 | R   135.18 | 배송 15/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.68 | 도달 1072 | 차단  434
Ep 224 | Step 1000 | R   181.90 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달  982 | 차단   94
Ep 225 | Step 1000 | R    96.09 | 배송 13/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.53 | 도달  969 | 차단  819
Ep 226 | Step 1000 | R   132.80 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.34 | 도달  949 | 차단   75
Ep 227 | Step 1000 | R   172.29 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.45 | 도달  759 | 차단   29
Ep 228 | Step 1000 | R    45.09 | 배송  9/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.46 | 도달  731 | 차단 1026
Ep 229 | Step 1000 | R   137.58 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.29 | 도달  722 | 차단   49
Ep 230 | Step 1000 | R   196.75 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.39 | 도달  755 | 차단   45
Ep 231 | Step 1000 | R   169.21 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.59 | 도달  987 | 차단   85
Ep 232 | Step 1000 | R   187.25 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달  905 | 차단  305
Ep 233 | Step 1000 | R   213.13 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.33 | 도달  802 | 차단   18
Ep 234 | Step 1000 | R   180.65 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  772 | 차단  317
Ep 235 | Step 1000 | R   174.35 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.58 | 도달 1009 | 차단  223
Ep 236 | Step 1000 | R   158.30 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.49 | 도달  759 | 차단   72
Ep 237 | Step 1000 | R   241.33 | 배송 23/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.39 | 도달  836 | 차단   40
Ep 238 | Step 1000 | R   152.46 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.62 | 도달  982 | 차단  649
Ep 239 | Step 1000 | R   171.49 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.52 | 도달  788 | 차단  135
Ep 240 | Step 1000 | R   182.78 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.50 | 도달  951 | 차단  176
Ep 241 | Step 1000 | R   179.10 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.33 | 도달  705 | 차단    0
Ep 242 | Step 1000 | R   230.45 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.36 | 도달  870 | 차단  126
Ep 243 | Step 1000 | R   205.55 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.41 | 도달  875 | 차단  236
Ep 244 | Step 1000 | R   200.85 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.37 | 도달  765 | 차단  515
Ep 245 | Step 1000 | R   152.27 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.56 | 도달  897 | 차단  415
Ep 246 | Step 1000 | R   183.41 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.48 | 도달  868 | 차단   82
Ep 247 | Step 1000 | R   161.47 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.61 | 도달 1008 | 차단  520
Ep 248 | Step 1000 | R   166.14 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.41 | 도달  740 | 차단    1
Ep 249 | Step 1000 | R   180.43 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.31 | 도달  874 | 차단  142
Ep 250 | Step 1000 | R   181.04 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.55 | 도달  811 | 차단   44
Ep 251 | Step 1000 | R   185.02 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.36 | 도달  718 | 차단   63
Ep 252 | Step 1000 | R   159.42 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.38 | 도달  957 | 차단  133
Ep 253 | Step 1000 | R   191.16 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.52 | 도달  749 | 차단  148
Ep 254 | Step 1000 | R   222.43 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.48 | 도달  806 | 차단  325
Ep 255 | Step 1000 | R   179.64 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.59 | 도달 1002 | 차단  189
Ep 256 | Step 1000 | R   185.74 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.54 | 도달 1010 | 차단  125
Ep 257 | Step 1000 | R   187.95 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.57 | 도달  936 | 차단   63
Ep 258 | Step 1000 | R   151.08 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  728 | 차단  251
Ep 259 | Step 1000 | R   172.91 | 배송 15/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.44 | 도달  718 | 차단   44
Ep 260 | Step 1000 | R   206.29 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.20 | 도달  709 | 차단   68
Ep 261 | Step 1000 | R   146.06 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.27 | 도달  913 | 차단   95
Ep 262 | Step 1000 | R   246.04 | 배송 19/50 | 미활동드론 0 | 재적재 2 | 2홉+ 0.27 | 도달  646 | 차단   75
Ep 263 | Step 1000 | R   220.48 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.56 | 도달  796 | 차단  210
Ep 264 | Step 1000 | R   246.52 | 배송 23/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.34 | 도달  726 | 차단   47
Ep 265 | Step 1000 | R   143.82 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.25 | 도달  789 | 차단  160
Ep 266 | Step 1000 | R   164.96 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.48 | 도달  950 | 차단  434
Ep 267 | Step 1000 | R   159.88 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.35 | 도달  732 | 차단   78
Ep 268 | Step 1000 | R   194.58 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.25 | 도달  679 | 차단   13
Ep 269 | Step 1000 | R   188.14 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.45 | 도달  897 | 차단  202
Ep 270 | Step 1000 | R   165.81 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.41 | 도달  760 | 차단  208
Ep 271 | Step 1000 | R   103.79 | 배송 13/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.41 | 도달 1064 | 차단  313
Ep 272 | Step 1000 | R   186.66 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  806 | 차단   12
Ep 273 | Step 1000 | R   218.67 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.35 | 도달  856 | 차단  134
Ep 274 | Step 1000 | R   160.73 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.57 | 도달  870 | 차단   21
Ep 275 | Step 1000 | R   176.39 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.48 | 도달  912 | 차단   78
Ep 276 | Step 1000 | R   155.34 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.42 | 도달  799 | 차단    0
Ep 277 | Step 1000 | R   146.26 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.37 | 도달  802 | 차단   34
Ep 278 | Step 1000 | R   153.77 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.17 | 도달  613 | 차단    0
Ep 279 | Step 1000 | R   193.67 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.57 | 도달  958 | 차단   62
Ep 280 | Step 1000 | R   151.72 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.30 | 도달  747 | 차단  164
Ep 281 | Step 1000 | R   137.09 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  830 | 차단  299
Ep 282 | Step 1000 | R   165.11 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.29 | 도달  656 | 차단  188
Ep 283 | Step 1000 | R   144.36 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  878 | 차단   13
Ep 284 | Step 1000 | R   112.15 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.36 | 도달  664 | 차단  111
Ep 285 | Step 1000 | R   228.53 | 배송 21/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.34 | 도달  953 | 차단   22
Ep 286 | Step 1000 | R   161.33 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.34 | 도달  661 | 차단  406
Ep 287 | Step 1000 | R   132.50 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.28 | 도달  682 | 차단    0
Ep 288 | Step 1000 | R   144.95 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.42 | 도달  711 | 차단  361
Ep 289 | Step 1000 | R   114.61 | 배송 13/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.18 | 도달  698 | 차단    0
Ep 290 | Step 1000 | R   192.47 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.45 | 도달  747 | 차단  181
Ep 291 | Step 1000 | R   149.20 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  736 | 차단    0
Ep 292 | Step 1000 | R   150.69 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.47 | 도달  783 | 차단  316
Ep 293 | Step 1000 | R   203.80 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.39 | 도달  891 | 차단    2
Ep 294 | Step 1000 | R   216.53 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.34 | 도달  882 | 차단  201
Ep 295 | Step 1000 | R   185.72 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.49 | 도달  727 | 차단  237
Ep 296 | Step 1000 | R   235.86 | 배송 22/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.43 | 도달  954 | 차단   67
Ep 297 | Step 1000 | R   148.15 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.34 | 도달  683 | 차단  518
Ep 298 | Step 1000 | R   143.20 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.25 | 도달  630 | 차단   41
Ep 299 | Step 1000 | R   142.81 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.26 | 도달  739 | 차단   40
Ep 300 | Step 1000 | R   240.49 | 배송 23/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.26 | 도달  706 | 차단  215
Ep 301 | Step 1000 | R   111.78 | 배송 13/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.36 | 도달  760 | 차단  219
Ep 302 | Step 1000 | R   153.41 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.26 | 도달  773 | 차단   44
Ep 303 | Step 1000 | R   118.28 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.32 | 도달  682 | 차단  105
Ep 304 | Step 1000 | R   159.30 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.35 | 도달  819 | 차단  219
Ep 305 | Step 1000 | R   141.66 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.30 | 도달  874 | 차단  181
Ep 306 | Step 1000 | R   155.04 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.42 | 도달  678 | 차단  509
Ep 307 | Step 1000 | R   176.13 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.32 | 도달  890 | 차단    0
Ep 308 | Step 1000 | R   204.27 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.25 | 도달  762 | 차단   40
Ep 309 | Step 1000 | R   125.75 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.18 | 도달  579 | 차단   26
Ep 310 | Step 1000 | R   148.70 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.34 | 도달  686 | 차단    0
Ep 311 | Step 1000 | R    96.83 | 배송 12/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.36 | 도달  708 | 차단  436
Ep 312 | Step 1000 | R   202.10 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.17 | 도달  649 | 차단    0
Ep 313 | Step 1000 | R   172.87 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.25 | 도달  772 | 차단    0
Ep 314 | Step 1000 | R   148.38 | 배송 16/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.18 | 도달  573 | 차단    0
Ep 315 | Step 1000 | R   272.62 | 배송 21/50 | 미활동드론 0 | 재적재 2 | 2홉+ 0.25 | 도달  727 | 차단  117
Ep 316 | Step 1000 | R    98.41 | 배송 11/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.28 | 도달  761 | 차단  302
Ep 317 | Step 1000 | R   141.35 | 배송 16/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.40 | 도달  828 | 차단  686
Ep 318 | Step 1000 | R   171.59 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.38 | 도달  757 | 차단   38
Ep 319 | Step 1000 | R   127.61 | 배송 14/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.27 | 도달  694 | 차단   12
Ep 320 | Step 1000 | R   161.96 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.14 | 도달  615 | 차단    0
Ep 321 | Step 1000 | R   127.11 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.10 | 도달  551 | 차단   10
Ep 322 | Step 1000 | R   168.59 | 배송 16/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.14 | 도달  628 | 차단   34
Ep 323 | Step 1000 | R   110.70 | 배송 14/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.22 | 도달  803 | 차단  165
Ep 324 | Step 1000 | R   146.30 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.27 | 도달  842 | 차단   63
Ep 325 | Step 1000 | R   187.32 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.21 | 도달  680 | 차단   75
Ep 326 | Step 1000 | R   154.24 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  703 | 차단    0
Ep 327 | Step 1000 | R   163.39 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.49 | 도달  698 | 차단  217
Ep 328 | Step 1000 | R   159.23 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.22 | 도달  603 | 차단    0
Ep 329 | Step 1000 | R   275.92 | 배송 18/50 | 미활동드론 0 | 재적재 3 | 2홉+ 0.36 | 도달  695 | 차단  136
Ep 330 | Step 1000 | R   140.69 | 배송 17/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.45 | 도달  682 | 차단  380
Ep 331 | Step 1000 | R   203.98 | 배송 18/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.23 | 도달  653 | 차단   11
Ep 332 | Step 1000 | R   179.89 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.63 | 도달  783 | 차단   35
Ep 333 | Step 1000 | R   208.76 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.17 | 도달  772 | 차단    0
Ep 334 | Step 1000 | R   225.34 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.27 | 도달  698 | 차단  252
Ep 335 | Step 1000 | R   211.44 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.46 | 도달  877 | 차단  295
Ep 336 | Step 1000 | R   134.24 | 배송 15/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.08 | 도달  571 | 차단    0
Ep 337 | Step 1000 | R   176.14 | 배송 16/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.25 | 도달  651 | 차단    2
Ep 338 | Step 1000 | R   163.98 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.20 | 도달  643 | 차단    3
Ep 339 | Step 1000 | R   167.41 | 배송 19/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.49 | 도달  801 | 차단  118
Ep 340 | Step 1000 | R   190.15 | 배송 17/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.27 | 도달  844 | 차단   29
Ep 341 | Step 1000 | R   148.11 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.44 | 도달  781 | 차단  249
Ep 342 | Step 1000 | R   160.76 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.39 | 도달  719 | 차단    4
Ep 343 | Step 1000 | R   216.24 | 배송 20/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.34 | 도달  794 | 차단  125
Ep 344 | Step 1000 | R   208.82 | 배송 19/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.23 | 도달  742 | 차단  147
Ep 345 | Step 1000 | R   223.53 | 배송 21/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.49 | 도달 1006 | 차단  407
Ep 346 | Step 1000 | R   166.63 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.33 | 도달  856 | 차단  121
Ep 347 | Step 1000 | R   240.82 | 배송 22/50 | 미활동드론 0 | 재적재 1 | 2홉+ 0.44 | 도달  835 | 차단  421
Ep 348 | Step 1000 | R   164.94 | 배송 18/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.28 | 도달  769 | 차단   64
Ep 349 | Step 1000 | R   177.24 | 배송 20/50 | 미활동드론 0 | 재적재 0 | 2홉+ 0.26 | 도달  776 | 차단    0
