episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
900,1000,106.6007,13,0.26,,1,0,5,2.0463,0,335,0,0.01263,0.529882,-6.067465,900000,5297.1
901,1000,67.0026,11,0.22,,1,0,4,1.6394,0,751,0,0.012478,0.3288,-6.504185,901000,5304.7
902,1000,258.9191,22,0.44,,1,0,10,3.8406,2,179,0,0.012199,0.225635,-6.118869,902000,5311.4
903,1000,293.926,22,0.44,,1,0,9,3.3541,3,161,0,0.011988,0.453891,-5.80492,903000,5317.3
904,1000,162.8774,15,0.3,,1,0,7,2.586,1,68,0,0.011822,0.310975,-5.969213,904000,5323.4
905,1000,228.8946,18,0.36,,1,0,8,2.8723,2,208,0,0.011337,0.457874,-6.188197,905000,5329.6
906,1000,168.472,16,0.32,,0,1,6,1.8708,1,182,0,0.011559,0.331862,-6.174994,906000,5335.7
907,1000,179.4028,17,0.34,,1,0,7,2.586,1,250,0,0.011438,0.478744,-6.884209,907000,5341.8
908,1000,256.5708,21,0.42,,1,0,9,3.562,2,21,0,0.011667,0.520239,-6.379988,908000,5348.1
909,1000,145.7819,13,0.26,,1,0,5,1.9203,1,0,0,0.011554,0.382927,-6.596732,909000,5354.3
910,1000,248.092,20,0.4,,1,0,10,3.6056,2,73,0,0.011385,0.305937,-5.751472,910000,5360.3
911,1000,175.6065,16,0.32,,1,0,8,2.9155,1,59,0,0.011443,0.534186,-5.614789,911000,5366.4
912,1000,168.4586,14,0.28,,1,0,6,2.2913,2,220,0,0.01149,0.679906,-7.39272,912000,5372.4
913,1000,103.0213,13,0.26,,1,0,5,2.0463,0,62,0,0.011532,0.570266,-6.770885,913000,5378.2
914,1000,96.7629,12,0.24,,1,0,5,1.8708,0,4,0,0.011572,0.382247,-6.400947,914000,5384.4
915,1000,114.0129,14,0.28,,1,0,5,2.0616,0,482,0,0.011489,0.294294,-6.306305,915000,5390.4
916,1000,184.1124,15,0.3,,1,0,6,2.4875,2,679,0,0.011691,0.517602,-6.488101,916000,5396.3
917,1000,128.5454,13,0.26,,1,0,5,1.9203,1,47,0,0.01144,0.323969,-5.549123,917000,5402.5
918,1000,121.9485,15,0.3,,1,0,5,2.1651,0,94,0,0.011401,0.226076,-6.354407,918000,5408.6
919,1000,86.3534,12,0.24,,1,0,4,1.7321,0,178,0,0.011771,0.391817,-6.126837,919000,5414.7
920,1000,88.7205,14,0.28,,1,0,5,2.0616,0,311,0,0.011666,0.292505,-7.170124,920000,5420.6
921,1000,229.8657,18,0.36,,1,0,8,2.8723,2,123,0,0.011363,0.52399,-6.950311,921000,5426.5
922,1000,90.798,13,0.26,,1,0,5,1.9203,0,893,0,0.011667,0.44972,-6.022557,922000,5432.4
923,1000,73.4681,10,0.2,,1,0,5,1.8028,0,624,0,0.011705,0.327837,-6.147261,923000,5438.3
924,1000,66.8227,10,0.2,,1,0,5,1.8028,0,244,0,0.011859,0.33269,-5.762836,924000,5444.4
925,1000,100.3899,12,0.24,,1,0,4,1.7321,0,0,0,0.011769,0.463567,-6.054789,925000,5450.6
926,1000,193.887,18,0.36,,1,0,10,3.6401,1,0,0,0.011777,0.4597,-6.593723,926000,5456.5
927,1000,103.1867,12,0.24,,1,0,5,1.8708,0,200,0,0.011911,0.34929,-6.353025,927000,5462.7
928,1000,133.2888,13,0.26,,1,0,5,2.0463,1,262,0,0.011913,0.360674,-6.469917,928000,5468.6
929,1000,156.3367,14,0.28,,1,0,6,2.2913,1,89,0,0.011571,0.601492,-5.863041,929000,5474.7
930,1000,111.0326,13,0.26,,1,0,5,1.9203,0,134,0,0.01169,0.271698,-6.815825,930000,5480.9
931,1000,99.044,12,0.24,,1,0,5,1.8708,0,438,0,0.011948,0.509698,-6.787793,931000,5486.7
932,1000,105.624,12,0.24,,1,0,5,1.8708,0,37,0,0.011798,0.373917,-6.506261,932000,5492.7
933,1000,159.5272,16,0.32,,1,0,7,2.5495,1,4,0,0.01179,0.300552,-6.871697,933000,5498.9
934,1000,177.2083,15,0.3,,1,0,5,2.1651,1,0,0,0.011664,1.058599,-5.42311,934000,5505.0
935,1000,218.3295,17,0.34,,1,0,8,3.0311,2,33,0,0.011911,0.279983,-6.403,935000,5511.0
936,1000,128.2852,14,0.28,,0,1,5,1.6583,0,2,0,0.011783,0.23922,-6.031418,936000,5517.1
937,1000,125.6192,15,0.3,,1,0,5,2.1651,0,115,0,0.012155,0.344734,-6.672889,937000,5523.3
938,1000,116.7822,13,0.26,,1,0,5,2.0463,0,35,0,0.011844,0.623311,-7.022215,938000,5529.4
939,1000,155.9713,14,0.28,,1,0,6,2.1794,1,12,0,0.011577,0.448485,-5.939059,939000,5535.5
940,1000,145.9048,14,0.28,,1,0,5,2.0616,1,89,0,0.011534,0.259135,-6.963346,940000,5541.6
941,1000,223.1887,17,0.34,,1,0,7,2.586,2,0,0,0.011608,0.581282,-6.352294,941000,5547.5
942,1000,119.2549,14,0.28,,1,0,5,2.0616,0,67,0,0.011153,0.271061,-6.380577,942000,5553.6
943,1000,103.1473,14,0.28,,1,0,5,2.0616,0,178,0,0.011496,0.549166,-6.097968,943000,5559.5
944,1000,114.7652,13,0.26,,1,0,5,2.0463,0,0,0,0.011513,0.260915,-6.282495,944000,5565.5
945,1000,91.6464,13,0.26,,1,0,5,2.0463,0,765,0,0.011324,0.724365,-6.401401,945000,5571.4
946,1000,58.7942,12,0.24,,1,0,5,1.8708,0,346,0,0.011554,0.232649,-5.994087,946000,5577.4
947,1000,142.4816,14,0.28,,1,0,5,2.0616,1,67,0,0.01162,0.369856,-5.662103,947000,5583.4
948,1000,91.5087,12,0.24,,1,0,5,1.8708,0,535,0,0.01155,0.417515,-5.578965,948000,5589.3
949,1000,191.0073,16,0.32,,1,0,6,2.3452,2,356,0,0.011434,0.629341,-5.78512,949000,5595.2
950,1000,93.338,11,0.22,,1,0,5,1.9203,0,21,0,0.011551,0.672707,-5.852952,950000,5601.0
951,1000,126.2838,15,0.3,,1,0,5,2.1651,0,0,0,0.011658,0.289529,-6.26377,951000,5607.2
952,1000,84.8409,13,0.26,,1,0,5,1.9203,0,65,0,0.011389,0.4479,-6.587687,952000,5613.3
953,1000,239.5458,19,0.38,,1,0,8,2.9475,2,36,0,0.011413,0.371668,-6.629812,953000,5619.2
954,1000,148.7091,13,0.26,,1,0,5,2.0463,1,0,0,0.011484,0.37658,-6.216051,954000,5625.2
955,1000,70.3441,10,0.2,,1,0,4,1.6583,0,230,0,0.011302,0.236259,-6.411699,955000,5631.4
956,1000,157.0442,14,0.28,,1,0,5,2.0616,1,42,0,0.011385,0.51883,-6.322837,956000,5637.3
957,1000,158.3886,15,0.3,,1,0,6,2.2776,1,545,0,0.011572,0.248792,-6.21086,957000,5643.4
958,1000,204.2591,19,0.38,,1,0,9,3.1918,1,0,0,0.011399,0.406712,-7.103909,958000,5649.2
959,1000,124.2903,13,0.26,,1,0,5,1.9203,1,18,0,0.011418,0.325566,-5.994777,959000,5654.9
960,1000,148.4664,14,0.28,,1,0,6,2.2913,1,17,0,0.011401,0.429877,-6.255537,960000,5660.7
961,1000,107.0511,13,0.26,,0,1,5,1.479,0,206,0,0.011681,0.397312,-6.214734,961000,5666.8
962,1000,94.372,15,0.3,,1,0,5,2.1651,0,1260,0,0.011953,0.515833,-6.611685,962000,5673.0
963,1000,138.8898,14,0.28,,1,0,5,2.0616,1,4,0,0.011874,0.817309,-6.66441,963000,5678.9
964,1000,163.9388,18,0.36,,1,0,9,3.2016,1,0,0,0.01179,0.308388,-5.847703,964000,5684.6
965,1000,123.0562,13,0.26,,1,0,5,1.9203,1,224,0,0.011704,0.383422,-6.158019,965000,5690.5
966,1000,141.1326,13,0.26,,1,0,5,2.0463,1,64,0,0.011928,0.247507,-7.143659,966000,5696.3
967,1000,157.0037,14,0.28,,1,0,5,2.0616,1,318,0,0.01203,0.230593,-6.397534,967000,5702.0
968,1000,107.1555,13,0.26,,1,0,5,1.9203,1,617,0,0.011845,0.928104,-5.628128,968000,5707.9
969,1000,127.3477,12,0.24,,1,0,5,1.8708,1,405,0,0.011803,0.318429,-6.588055,969000,5713.8
970,1000,130.4605,14,0.28,,1,0,5,2.0616,1,91,0,0.011849,1.322285,-6.261317,970000,5719.9
971,1000,206.9151,17,0.34,,1,0,7,2.586,2,326,0,0.011727,0.441417,-5.793282,971000,5726.1
972,1000,164.1437,15,0.3,,1,0,7,2.4875,1,64,0,0.011763,0.331435,-6.057796,972000,5732.0
973,1000,169.9903,16,0.32,,1,0,10,3.7417,1,44,0,0.011864,0.329206,-6.046118,973000,5737.8
974,1000,176.9482,17,0.34,,1,0,8,2.8614,1,414,0,0.012058,0.307205,-5.461436,974000,5743.6
975,1000,93.8078,11,0.22,,1,0,5,1.9203,0,0,0,0.012197,0.81263,-6.143058,975000,5749.5
976,1000,149.9366,13,0.26,,1,0,7,2.4875,1,0,0,0.012051,0.65137,-5.870895,976000,5755.4
977,1000,95.5377,12,0.24,,1,0,5,1.8708,0,22,0,0.012148,0.410622,-5.984916,977000,5761.2
978,1000,172.8137,17,0.34,,1,0,8,2.8614,1,230,0,0.012031,0.333522,-5.5432,978000,5767.2
979,1000,103.6726,14,0.28,,1,0,5,2.0616,0,1,0,0.011949,0.426693,-5.480735,979000,5773.1
980,1000,180.8918,14,0.28,,1,0,5,2.0616,2,2,0,0.012023,0.405203,-5.511461,980000,5779.1
981,1000,157.339,15,0.3,,1,0,5,2.1651,1,22,0,0.012257,0.583437,-5.795125,981000,5785.1
982,1000,160.5593,14,0.28,,1,0,5,2.0616,1,34,0,0.012088,0.411808,-5.69538,982000,5791.0
983,1000,72.6286,10,0.2,,1,0,4,1.6583,0,383,0,0.011881,0.235951,-5.597145,983000,5797.1
984,1000,95.9284,13,0.26,,1,0,5,2.0463,0,72,0,0.012022,0.507958,-6.066,984000,5802.9
985,1000,200.6291,18,0.36,,1,0,9,3.2016,1,4,0,0.012059,0.44363,-5.866491,985000,5808.8
986,1000,102.8508,13,0.26,,1,0,5,2.0463,0,334,0,0.012012,0.235777,-5.83969,986000,5814.7
987,1000,155.0959,14,0.28,,1,0,5,2.0616,1,3,0,0.012346,0.272244,-5.354202,987000,5820.5
988,1000,93.4605,11,0.22,,1,0,5,1.7854,0,0,0,0.01209,0.769255,-5.799266,988000,5826.3
989,1000,156.5382,16,0.32,,1,0,6,2.3452,1,335,0,0.011991,0.369659,-6.11558,989000,5832.1
990,1000,143.136,14,0.28,,1,0,7,2.5,1,314,0,0.012209,0.483698,-5.930732,990000,5838.3
991,1000,202.4026,16,0.32,,1,0,6,2.3452,2,352,0,0.011964,0.31426,-6.008938,991000,5844.1
992,1000,172.8371,17,0.34,,1,0,8,2.8614,1,504,0,0.011757,0.567356,-6.035053,992000,5850.0
993,1000,166.1022,16,0.32,,1,0,7,2.5495,1,75,0,0.011855,0.405232,-5.30532,993000,5855.8
994,1000,122.5303,14,0.28,,1,0,5,2.0616,0,17,0,0.01181,0.475473,-4.604158,994000,5861.6
995,1000,166.8538,16,0.32,,1,0,7,2.5495,1,0,0,0.011743,0.407657,-5.209076,995000,5867.4
996,1000,137.7765,15,0.3,,1,0,5,2.1651,0,14,0,0.011821,0.292124,-5.42529,996000,5873.2
997,1000,105.3178,15,0.3,,1,0,5,2.1651,0,323,0,0.011748,0.391343,-4.877904,997000,5879.0
998,1000,87.5889,13,0.26,,1,0,5,1.9203,0,0,0,0.011709,0.667711,-6.393108,998000,5884.8
999,1000,100.2616,11,0.22,,1,0,5,1.9203,1,457,0,0.011723,0.283009,-5.371071,999000,5890.6
1000,1000,102.1751,11,0.22,,1,0,5,1.9203,1,451,0,0.011738,0.559871,-4.392603,1000000,5896.5
1001,1000,160.1215,14,0.28,,1,0,5,2.0616,1,48,0,0.011516,0.481205,-5.480299,1001000,5902.4
1002,1000,91.3062,11,0.22,,0,1,5,1.7854,0,196,0,0.011571,0.314426,-5.327228,1002000,5908.2
1003,1000,149.8798,14,0.28,,1,0,5,2.0616,1,95,0,0.011765,0.847782,-5.451881,1003000,5914.0
1004,1000,52.0874,7,0.14,,1,0,4,1.479,0,153,0,0.011486,0.484146,-5.316746,1004000,5920.0
1005,1000,208.4391,16,0.32,,1,0,8,2.9155,2,214,0,0.011216,1.002326,-5.357018,1005000,5925.8
1006,1000,65.6423,10,0.2,,1,0,4,1.6583,0,387,0,0.011309,1.071719,-5.188419,1006000,5932.0
1007,1000,141.371,12,0.24,,1,0,5,1.8708,1,0,0,0.011358,0.594378,-4.076889,1007000,5938.1
1008,1000,155.9161,14,0.28,,1,0,5,2.0616,1,93,0,0.011425,0.385673,-5.067079,1008000,5944.0
1009,1000,132.1699,15,0.3,,1,0,5,2.1651,0,177,0,0.01151,0.422087,-5.990529,1009000,5949.8
1010,1000,154.3072,14,0.28,,1,0,5,2.0616,1,129,0,0.011365,0.739839,-4.601718,1010000,5955.6
1011,1000,172.7619,16,0.32,,1,0,7,2.5495,1,79,0,0.011425,0.374515,-5.297182,1011000,5961.5
1012,1000,141.3057,13,0.26,,1,0,5,2.0463,1,0,0,0.011412,0.435227,-4.531197,1012000,5967.3
1013,1000,119.4454,14,0.28,,1,0,5,2.0616,0,0,0,0.011513,0.272064,-5.168541,1013000,5973.1
1014,1000,49.628,9,0.18,,1,0,3,1.299,0,947,0,0.01152,0.941805,-5.06422,1014000,5979.1
1015,1000,85.7421,11,0.22,,1,0,4,1.6394,0,6,0,0.011415,0.498861,-4.548886,1015000,5985.1
1016,1000,148.3706,14,0.28,,1,0,6,2.1794,1,20,0,0.01149,0.399461,-5.168262,1016000,5991.0
1017,1000,104.4214,14,0.28,,1,0,5,2.0616,0,643,0,0.011519,0.500943,-4.849934,1017000,5996.9
1018,1000,90.1366,11,0.22,,1,0,5,1.9203,0,116,0,0.011502,0.403028,-5.649222,1018000,6002.9
1019,1000,174.6446,16,0.32,,1,0,7,2.5495,1,173,0,0.011597,0.295922,-4.931411,1019000,6008.8
1020,1000,146.4701,14,0.28,,1,0,5,2.0616,1,19,0,0.011624,0.220922,-4.312427,1020000,6014.7
1021,1000,191.2073,18,0.36,,1,0,8,2.8723,1,0,0,0.011606,0.32666,-4.666673,1021000,6020.4
1022,1000,152.5801,15,0.3,,1,0,6,2.2776,1,317,0,0.011497,0.338994,-5.492692,1022000,6026.2
1023,1000,86.5056,14,0.28,,1,0,5,2.0616,0,29,0,0.011509,0.323076,-5.257475,1023000,6032.0
1024,1000,306.1765,23,0.46,,1,0,10,3.6315,3,41,0,0.011531,0.565312,-5.006133,1024000,6037.7
1025,1000,203.3046,16,0.32,,1,0,6,2.3452,2,22,0,0.011673,0.308463,-5.654327,1025000,6043.5
1026,1000,204.6132,16,0.32,,1,0,7,2.7386,2,14,0,0.011588,0.411649,-4.679743,1026000,6049.4
1027,1000,88.8055,12,0.24,,1,0,5,1.8708,0,2,0,0.011832,0.392963,-4.908079,1027000,6055.2
1028,1000,81.8749,11,0.22,,1,0,4,1.6394,0,491,0,0.011608,0.462976,-5.379407,1028000,6061.2
1029,1000,90.2643,12,0.24,,0,1,4,1.2247,0,0,0,0.011409,0.299475,-5.303916,1029000,6067.1
1030,1000,110.6564,13,0.26,,1,0,5,1.9203,0,57,0,0.01143,0.655795,-5.351673,1030000,6073.0
1031,1000,76.0703,12,0.24,,1,0,5,1.8708,0,473,0,0.011377,0.34977,-5.477134,1031000,6078.8
1032,1000,174.5864,15,0.3,,1,0,6,2.2776,2,582,0,0.011538,0.444148,-5.059037,1032000,6084.6
1033,1000,145.2038,14,0.28,,1,0,5,2.0616,1,0,0,0.011617,0.320161,-5.101999,1033000,6090.5
1034,1000,167.3135,15,0.3,,0,1,6,1.9203,1,0,0,0.011545,0.34707,-5.123037,1034000,6096.3
1035,1000,87.1438,13,0.26,,1,0,5,2.0463,0,483,0,0.011657,0.328001,-5.093431,1035000,6102.1
1036,1000,72.5519,11,0.22,,1,0,5,1.9203,0,900,0,0.011333,0.243586,-4.62274,1036000,6108.0
1037,1000,123.2882,15,0.3,,0,1,5,1.6394,0,0,0,0.011752,0.535181,-5.228539,1037000,6113.8
1038,1000,89.6619,13,0.26,,1,0,5,2.0463,0,179,0,0.01156,0.568158,-5.58355,1038000,6119.5
1039,1000,160.8753,15,0.3,,1,0,7,2.586,1,68,0,0.011413,0.277202,-5.437977,1039000,6125.3
1040,1000,186.2924,17,0.34,,1,0,8,2.8614,1,16,0,0.011339,0.296497,-5.100813,1040000,6131.1
1041,1000,63.1733,11,0.22,,1,0,5,1.7854,0,657,0,0.011308,0.243016,-4.879099,1041000,6137.0
1042,1000,171.8663,15,0.3,,1,0,5,2.1651,1,8,0,0.011289,0.434872,-5.716457,1042000,6142.7
1043,1000,99.1355,13,0.26,,1,0,5,1.9203,0,0,0,0.011482,0.458993,-3.841186,1043000,6148.5
1044,1000,171.4046,15,0.3,,1,0,6,2.2776,2,147,0,0.011645,0.23802,-4.086778,1044000,6154.3
1045,1000,173.1875,16,0.32,,1,0,6,2.3452,1,186,0,0.011679,0.430817,-4.788717,1045000,6160.1
1046,1000,95.813,12,0.24,,1,0,5,1.8708,0,462,0,0.011709,0.492738,-4.422689,1046000,6166.0
1047,1000,196.8197,16,0.32,,1,0,7,2.5495,2,378,0,0.011819,0.397079,-5.442252,1047000,6171.8
1048,1000,224.866,18,0.36,,1,0,9,3.2016,2,0,0,0.011674,0.590832,-5.22561,1048000,6177.6
1049,1000,143.1998,14,0.28,,1,0,5,2.0616,1,0,0,0.011604,0.43547,-4.404394,1049000,6183.6
1050,1000,90.7005,14,0.28,,1,0,5,2.0616,0,0,0,0.011339,0.231033,-4.545714,1050000,6189.7
1051,1000,189.1244,19,0.38,,1,0,10,3.562,1,165,0,0.011736,0.427182,-4.824597,1051000,6195.7
1052,1000,93.5929,11,0.22,,1,0,5,2.2776,0,6,0,0.011521,0.505524,-5.315881,1052000,6201.6
1053,1000,164.154,15,0.3,,1,0,6,2.2776,1,39,0,0.011415,0.40506,-4.936157,1053000,6207.5
1054,1000,144.1684,14,0.28,,1,0,5,2.0616,1,0,0,0.011506,0.540261,-4.39061,1054000,6213.4
1055,1000,233.419,19,0.38,,1,0,10,3.562,2,87,0,0.011149,0.423041,-4.444389,1055000,6219.3
1056,1000,133.91,14,0.28,,1,0,6,2.1794,1,96,0,0.01103,0.40848,-4.534005,1056000,6225.1
1057,1000,152.0838,16,0.32,,1,0,6,2.3452,1,210,0,0.011115,0.344713,-4.642682,1057000,6230.9
1058,1000,215.0833,17,0.34,,1,0,8,2.8614,2,103,0,0.010989,0.603852,-4.470027,1058000,6236.8
1059,1000,72.3005,11,0.22,,1,0,5,2.2776,0,541,0,0.010963,0.428325,-3.936747,1059000,6242.8
1060,1000,102.7417,14,0.28,,1,0,5,2.0616,0,319,0,0.010886,0.439261,-4.88953,1060000,6248.7
1061,1000,107.3589,14,0.28,,1,0,5,2.0616,0,43,0,0.010921,0.278224,-4.858086,1061000,6254.4
1062,1000,248.1517,21,0.42,,1,0,8,3.2692,2,0,0,0.010694,0.251181,-4.241041,1062000,6260.4
1063,1000,87.4852,12,0.24,,1,0,5,1.8708,0,597,0,0.010588,0.339613,-4.648479,1063000,6266.3
1064,1000,84.4942,14,0.28,,1,0,5,2.0616,0,38,0,0.010672,0.329037,-4.316544,1064000,6272.1
1065,1000,159.2981,15,0.3,,1,0,5,2.1651,1,0,0,0.010642,0.389882,-3.751043,1065000,6277.8
1066,1000,168.2413,16,0.32,,1,0,8,2.9155,1,7,0,0.010489,0.245864,-4.374159,1066000,6283.6
1067,1000,146.8687,13,0.26,,1,0,5,2.0463,1,37,0,0.010268,0.525699,-4.503809,1067000,6289.4
1068,1000,75.5356,12,0.24,,1,0,5,1.8708,0,2,0,0.01038,0.276526,-4.986238,1068000,6295.2
1069,1000,212.3326,16,0.32,,1,0,8,2.9155,2,0,0,0.010403,0.22147,-4.795022,1069000,6301.1
1070,1000,116.5767,13,0.26,,1,0,5,2.0463,0,117,0,0.010423,0.241827,-4.563674,1070000,6306.9
1071,1000,166.7544,16,0.32,,1,0,8,2.8284,1,30,0,0.010512,0.315817,-4.482372,1071000,6312.9
1072,1000,194.7466,17,0.34,,1,0,7,2.586,1,158,0,0.010267,0.400477,-4.757606,1072000,6318.7
1073,1000,136.5209,15,0.3,,1,0,5,2.1651,0,191,0,0.010088,0.26068,-4.351971,1073000,6324.4
1074,1000,224.8397,19,0.38,,1,0,11,4.0234,2,147,0,0.010215,0.52381,-4.553107,1074000,6330.3
1075,1000,145.1847,15,0.3,,1,0,6,2.2776,1,0,0,0.010313,0.183043,-4.164522,1075000,6336.2
1076,1000,89.7739,12,0.24,,1,0,5,1.8708,0,52,0,0.010159,0.291222,-4.100696,1076000,6342.0
1077,1000,195.5891,19,0.38,,1,0,9,3.1918,1,137,0,0.010076,0.374604,-4.42413,1077000,6347.8
1078,1000,177.0783,17,0.34,,1,0,8,2.8614,1,136,0,0.010073,0.261624,-5.267386,1078000,6353.5
1079,1000,159.8931,15,0.3,,1,0,5,2.1651,1,47,0,0.010051,0.308148,-5.164198,1079000,6359.4
1080,1000,106.4792,13,0.26,,0,1,5,1.479,0,0,0,0.010036,0.434051,-4.742831,1080000,6365.3
1081,1000,177.1507,16,0.32,,1,0,6,2.3452,1,199,0,0.009675,0.334512,-4.129466,1081000,6371.1
1082,1000,167.3027,15,0.3,,1,0,6,2.2776,1,196,0,0.0102,0.273719,-4.124552,1082000,6377.2
1083,1000,97.5202,14,0.28,,1,0,5,2.0616,0,323,0,0.01005,0.244579,-4.287418,1083000,6383.2
1084,1000,256.4137,18,0.36,,1,0,8,2.8723,3,118,0,0.009987,0.594098,-4.265492,1084000,6389.1
1085,1000,165.0892,16,0.32,,0,1,6,1.8708,1,0,0,0.009962,0.250341,-3.82895,1085000,6394.8
1086,1000,194.6653,15,0.3,,1,0,6,2.2776,2,0,0,0.009966,0.212887,-3.472325,1086000,6400.5
1087,1000,193.8952,15,0.3,,1,0,5,2.1651,2,148,0,0.010144,0.253267,-5.0423,1087000,6406.3
1088,1000,121.6517,15,0.3,,1,0,5,2.1651,0,713,0,0.01001,0.293326,-4.421205,1088000,6412.1
1089,1000,319.0426,24,0.48,,1,0,10,3.7417,3,82,0,0.009748,0.485461,-4.546294,1089000,6418.0
1090,1000,157.361,14,0.28,,1,0,6,2.1794,1,0,0,0.009912,0.28047,-4.177634,1090000,6424.1
1091,1000,170.3658,17,0.34,,1,0,8,2.8614,1,145,0,0.009752,0.586862,-4.658533,1091000,6430.0
1092,1000,103.1745,13,0.26,,1,0,5,2.0463,0,120,0,0.009794,0.295715,-4.294786,1092000,6435.9
1093,1000,226.7023,19,0.38,,1,0,9,3.1918,2,5,0,0.009544,0.229269,-4.316092,1093000,6441.7
1094,1000,194.0422,16,0.32,,0,1,5,1.7321,2,178,0,0.009653,0.368732,-3.854496,1094000,6447.5
1095,1000,105.3448,14,0.28,,1,0,5,2.0616,0,9,0,0.009527,0.664222,-3.915555,1095000,6453.4
1096,1000,51.0444,10,0.2,,1,0,4,1.5,0,567,0,0.009623,0.230539,-4.156334,1096000,6459.6
1097,1000,197.6132,15,0.3,,1,0,5,2.1651,2,0,0,0.00947,0.50343,-4.0994,1097000,6465.5
1098,1000,210.1758,17,0.34,,1,0,7,2.586,2,3,0,0.009612,0.268073,-4.226107,1098000,6471.3
1099,1000,149.3767,15,0.3,,1,0,6,2.2776,1,705,0,0.009605,0.206986,-4.029354,1099000,6477.2
1100,1000,96.3781,14,0.28,,1,0,5,2.0616,0,100,0,0.009531,0.319601,-3.363506,1100000,6482.9
1101,1000,199.6012,16,0.32,,1,0,6,2.3452,2,31,0,0.009473,0.410515,-4.031354,1101000,6488.7
1102,1000,255.0658,22,0.44,,1,0,10,3.8406,2,71,0,0.009642,0.191992,-3.679655,1102000,6494.8
1103,1000,263.652,22,0.44,,1,0,10,3.6401,2,89,0,0.009647,0.20833,-3.372271,1103000,6500.7
1104,1000,186.1189,15,0.3,,1,0,5,2.1651,2,4,0,0.00961,0.347202,-2.75054,1104000,6506.5
1105,1000,107.4191,13,0.26,,1,0,5,2.0463,0,40,0,0.009397,0.495317,-4.326343,1105000,6512.4
1106,1000,166.4185,15,0.3,,1,0,6,2.2776,1,0,0,0.009403,0.286212,-3.170715,1106000,6518.4
1107,1000,75.7181,10,0.2,,1,0,4,1.5,0,223,0,0.009388,0.590925,-3.660034,1107000,6524.4
1108,1000,265.3055,18,0.36,,1,0,7,2.6926,3,17,0,0.009672,0.329315,-3.845252,1108000,6530.2
1109,1000,262.2343,18,0.36,,1,0,8,2.8723,3,18,0,0.009325,0.329502,-3.727657,1109000,6536.0
1110,1000,252.5429,17,0.34,,1,0,7,2.586,3,2,0,0.009076,0.22935,-3.278974,1110000,6541.7
1111,1000,168.3867,16,0.32,,0,1,5,1.7321,1,34,0,0.009278,0.233697,-3.561666,1111000,6547.5
1112,1000,221.7054,18,0.36,,1,0,8,2.8723,2,77,0,0.009167,0.239151,-4.471939,1112000,6553.4
1113,1000,156.6302,15,0.3,,1,0,6,2.2776,1,139,0,0.009587,0.173006,-3.178842,1113000,6559.2
1114,1000,147.3171,14,0.28,,1,0,6,2.1794,1,130,0,0.009463,0.373117,-3.683254,1114000,6564.9
1115,1000,157.442,15,0.3,,1,0,6,2.2776,1,161,0,0.009673,0.325337,-4.274615,1115000,6570.8
1116,1000,263.8529,19,0.38,,1,0,8,2.9475,3,192,0,0.009639,0.560195,-3.306859,1116000,6576.5
1117,1000,221.7135,18,0.36,,1,0,9,3.2016,2,144,0,0.009634,0.526836,-3.258595,1117000,6582.4
1118,1000,92.0398,13,0.26,,1,0,5,1.9203,0,65,0,0.009664,0.338957,-3.344701,1118000,6588.4
1119,1000,76.471,13,0.26,,1,0,5,2.0463,0,1611,0,0.00957,0.212551,-3.244799,1119000,6594.4
1120,1000,37.7587,12,0.24,,1,0,5,2.1213,0,2807,0,0.010042,0.298958,-3.43347,1120000,6600.4
1121,1000,217.9038,18,0.36,,1,0,9,3.2016,2,103,0,0.009914,0.157661,-3.409738,1121000,6606.2
1122,1000,148.5644,14,0.28,,1,0,5,2.0616,1,88,0,0.009898,0.546146,-3.627418,1122000,6612.0
1123,1000,107.9446,14,0.28,,1,0,5,2.0616,0,273,0,0.009892,0.20731,-3.40152,1123000,6617.7
1124,1000,190.7707,16,0.32,,1,0,6,2.4495,2,319,0,0.009542,0.308231,-3.385335,1124000,6623.4
1125,1000,180.4535,16,0.32,,1,0,6,2.3452,1,0,0,0.009474,0.303614,-3.224801,1125000,6629.4
1126,1000,220.93,17,0.34,,1,0,7,2.586,2,0,0,0.009608,0.326212,-2.794863,1126000,6635.4
1127,1000,163.3447,16,0.32,,1,0,7,2.5495,1,1,0,0.009718,0.212258,-3.291581,1127000,6641.2
1128,1000,176.3694,16,0.32,,1,0,7,2.5495,1,246,0,0.009745,0.231693,-3.394103,1128000,6647.1
1129,1000,152.4061,14,0.28,,1,0,5,2.0616,1,445,0,0.009607,0.278602,-3.263257,1129000,6652.9
1130,1000,153.7103,15,0.3,,1,0,8,2.8614,1,132,0,0.009462,0.56356,-2.673458,1130000,6658.7
1131,1000,155.8067,15,0.3,,1,0,7,2.586,1,13,0,0.009605,0.322857,-3.337388,1131000,6664.5
1132,1000,222.9818,17,0.34,,1,0,9,3.2692,2,3,0,0.00963,0.358666,-3.251532,1132000,6670.3
1133,1000,125.7208,13,0.26,,1,0,5,1.9203,1,7,0,0.009457,0.422822,-3.892665,1133000,6676.3
1134,1000,109.4223,12,0.24,,1,0,5,1.8708,0,0,0,0.009527,0.30689,-2.812021,1134000,6682.1
