episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
170,4638,494.48,3.832,44,,3639,0,8,27,2416,0.6172,920.9,0.106,10,no_progress,0,724452,12298.6
171,5469,421.24,-126.627,43,,4470,0,7,25,7480,0.6452,910.5,0.3173,83,no_progress,0,729921,12389.2
172,4429,492.84,17.542,43,,3430,0,8,25,2976,0.5415,858.1,0.1416,13,no_progress,0,734350,12459.4
173,4567,517.32,30.846,46,,3568,0,8,30,2341,0.5621,935.5,0.112,15,no_progress,0,738917,12528.5
174,4587,476.52,10.352,45,,3588,0,7,24,2777,0.5818,908.2,0.1308,9,no_progress,0,743504,12585.6
175,5180,422.8,-2.072,42,,4181,0,7,32,3778,0.6251,956.9,0.154,18,no_progress,0,748684,12650.0
176,4968,421.28,-66.385,41,,3969,0,7,28,5349,0.6015,933.4,0.2502,87,no_progress,0,753652,12714.9
177,4331,346.76,-17.188,37,,3332,0,5,20,2858,0.6252,880.2,0.1374,18,no_progress,0,757983,12775.0
178,2637,344.52,-7.933,30,,1638,0,5,15,1654,0.5977,713.8,0.1306,11,no_progress,0,760620,12814.3
179,5390,364.4,-28.255,40,,4391,0,6,31,4062,0.5691,876.7,0.161,11,no_progress,0,766010,12884.6
180,4729,390.84,-25.523,40,,3730,0,6,28,4853,0.6165,916.3,0.2381,36,no_progress,0,770739,12948.4
181,3968,361.28,-13.852,37,,2969,0,5,13,2510,0.6196,871.1,0.1326,19,no_progress,0,774707,12997.0
182,2835,286.6,-5.287,28,,1836,0,4,23,1717,0.5681,722.4,0.1255,15,no_progress,0,777542,13031.6
183,2943,372.28,5.152,34,,1944,0,5,15,1622,0.5502,839.6,0.1191,13,no_progress,0,780485,13068.7
184,3288,328.48,1.283,31,,2289,0,5,24,1581,0.5184,759.4,0.0986,13,no_progress,0,783773,13109.3
185,5206,411.76,-33.739,41,,4207,0,7,26,3925,0.6023,891.3,0.1612,9,no_progress,0,788979,13174.1
186,3818,357.28,19.611,36,,2819,0,5,19,1804,0.6015,813.1,0.0972,14,no_progress,0,792797,13219.9
187,4849,426.04,-11.233,41,,3850,0,7,23,2969,0.5698,858.7,0.1298,32,no_progress,0,797646,13281.5
188,4974,341.04,-14.766,36,,3975,0,6,33,3416,0.6042,805.9,0.1445,11,no_progress,0,802620,13342.2
189,4456,321.76,-14.621,35,,3457,0,5,19,3160,0.6228,802.5,0.1543,17,no_progress,0,807076,13395.5
190,2902,303.92,-46.582,30,,1903,0,4,14,3016,0.5302,844.0,0.2217,15,no_progress,0,809978,13433.1
191,4586,256.56,-50.845,32,,3587,0,4,16,4333,0.5875,872.0,0.2062,77,no_progress,0,814564,13491.3
192,5916,443.36,-21.352,44,,4917,0,8,32,4858,0.6532,1011.0,0.1782,25,no_progress,0,820480,13564.1
193,4086,476.56,1.188,43,,3087,0,7,33,2733,0.5983,937.2,0.1441,19,no_progress,0,824566,13614.8
194,5781,468.76,-14.682,46,,4782,0,8,42,4337,0.6249,995.0,0.1617,46,no_progress,0,830347,13690.4
195,6815,397.4,-73.269,43,,5816,0,8,29,5791,0.6203,957.2,0.1857,27,no_progress,0,837162,13772.4
196,5985,360.6,-107.536,42,,5086,0,6,25,6704,0.6397,951.1,0.2524,100,deadlock,0,843147,13846.6
