episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
210,2509,389.64,-2.969,34,,1510,0,5,21,1407,0.5831,766.7,0.1145,6,no_progress,0,919081,11504.8
211,4814,367.44,11.33,38,,3815,0,6,31,2982,0.5633,899.9,0.1307,9,no_progress,0,923895,11586.8
212,4889,334.44,-70.268,38,,3890,0,5,36,5266,0.6199,931.1,0.2353,19,no_progress,0,928784,11666.0
213,3056,437.76,3.346,38,,2057,0,6,28,2016,0.6104,903.0,0.1422,11,no_progress,0,931840,11715.4
214,5455,451.8,-7.346,46,,4456,0,7,53,3746,0.5653,954.9,0.1481,17,no_progress,0,937295,11805.4
215,4139,444.44,7.07,43,,3140,0,6,24,2397,0.6215,900.2,0.1218,10,no_progress,0,941434,11873.8
216,6398,374.08,18.177,42,,5399,0,7,59,3956,0.5981,889.8,0.1313,11,no_progress,0,947832,11976.3
217,5279,398.84,-39.448,43,,4280,0,6,41,4524,0.6073,905.7,0.1892,28,no_progress,0,953111,12063.9
218,4597,386.12,-35.086,39,,3598,0,6,25,3519,0.6364,893.9,0.1622,15,no_progress,0,957708,12138.9
219,3580,346.8,7.111,34,,2581,0,5,28,2355,0.5395,771.0,0.1449,15,no_progress,0,961288,12196.4
220,4396,384.16,-4.385,38,,3397,0,6,37,3026,0.5975,891.8,0.1478,13,no_progress,0,965684,12270.4
221,3553,347.88,-10.495,34,,2554,0,5,24,2109,0.5914,912.7,0.123,23,no_progress,0,969237,12328.6
222,3457,401.72,-10.336,36,,2458,0,6,38,2528,0.5978,864.0,0.158,22,no_progress,0,972694,12386.6
223,2431,292.76,8.458,27,,1432,0,4,23,1281,0.6037,743.4,0.1096,8,no_progress,0,975125,12426.1
224,3670,333.2,-11.604,33,,2671,0,5,25,2894,0.5676,830.7,0.1731,13,no_progress,0,978795,12488.0
225,4276,408.96,-13.265,40,,3277,0,6,35,3513,0.6068,887.3,0.1824,34,no_progress,0,983071,12551.3
226,4819,407.24,-84.667,42,,3820,0,6,43,6728,0.6426,1003.5,0.3277,64,no_progress,0,987890,12622.8
227,5940,402.4,-47.183,43,,4941,0,7,47,5351,0.564,891.3,0.1988,29,no_progress,0,993830,12724.5
