episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
200,6,64,879,746.898,64,879,11,0.6392,976.9,0.368,27,complete,0.0842,3300.6
201,6,38,771,382.893,38,771,6,0.7553,1094.3,0.3606,8,complete,0.1156,3352.9
202,3,32,917,338.728,32,917,5,0.5594,784.9,0.323,43,complete,0.1626,3370.7
203,4,23,693,197.619,23,693,3,0.4747,651.0,0.2982,15,complete,0.0542,3387.6
204,4,38,656,453.581,38,656,6,0.4051,764.8,0.2106,15,complete,0.0445,3400.7
205,4,27,383,286.932,27,383,3,0.4935,692.4,0.2039,11,complete,0.0722,3408.6
206,3,58,1000,563.969,48,,8,0.5177,786.8,0.3413,94,step_limit,0.2013,3431.8
207,4,52,1000,519.546,47,,8,0.6338,954.1,0.4378,34,step_limit,0.1172,3454.7
208,4,60,1000,471.127,47,,8,0.6238,927.1,0.3381,60,step_limit,0.1901,3474.1
209,3,72,1000,655.392,54,,10,0.5337,747.4,0.3438,72,step_limit,0.1795,3496.1
210,6,39,477,412.703,39,477,5,0.6006,705.3,0.25,7,complete,0.0469,3504.9
211,3,55,1000,568.271,48,,8,0.546,753.3,0.4259,57,step_limit,0.1293,3526.6
212,4,62,815,803.374,62,815,11,0.5236,736.6,0.1954,15,complete,0.0975,3541.3
213,5,77,810,1004.156,77,810,14,0.3995,614.1,0.2824,20,complete,0.0464,3559.7
214,4,44,1000,410.309,42,,6,0.436,671.6,0.3502,47,step_limit,0.0885,3578.0
215,3,49,1000,475.31,42,,7,0.5593,732.1,0.3686,83,step_limit,0.2057,3599.9
216,6,29,742,251.17,29,742,4,0.7305,962.3,0.326,9,complete,0.0911,3613.1
217,5,36,612,382.553,36,612,5,0.5082,656.7,0.2023,10,complete,0.0406,3627.1
218,5,55,472,664.945,55,472,8,0.5097,706.8,0.2162,8,complete,0.095,3636.5
219,3,35,1000,336.594,32,,5,0.5547,762.1,0.4215,59,step_limit,0.1646,3654.2
220,6,73,673,947.875,73,673,13,0.5981,821.9,0.1702,12,complete,0.0741,3669.7
221,6,25,359,240.172,25,359,3,0.6235,840.0,0.1694,4,complete,0.0397,3676.4
222,4,30,572,305.653,30,572,4,0.6324,798.5,0.2421,19,complete,0.0905,3685.1
223,4,45,1000,314.4,36,,6,0.5713,863.8,0.3919,64,step_limit,0.1566,3702.5
224,5,76,1000,775.395,69,,12,0.6816,999.7,0.4016,63,step_limit,0.131,3718.6
225,5,70,755,887.236,70,755,12,0.574,769.5,0.2166,8,complete,0.0505,3732.7
226,6,73,563,952.831,73,563,13,0.4156,716.7,0.1816,10,complete,0.0533,3744.5
227,6,56,719,635.124,56,719,8,0.4064,818.1,0.2028,4,complete,0.0487,3758.4
228,5,24,572,183.067,24,572,2,0.6559,851.5,0.2203,15,complete,0.05,3771.9
229,3,32,1000,131.787,23,,3,0.6087,774.8,0.4452,50,step_limit,0.2251,3791.2
230,3,62,1000,635.973,53,,9,0.4613,612.5,0.3167,38,step_limit,0.1543,3814.2
231,3,27,1000,261.022,26,,4,0.5623,757.3,0.425,70,step_limit,0.1417,3833.1
232,6,27,453,235.731,27,453,3,0.7027,972.9,0.2887,10,complete,0.0748,3844.4
233,5,58,974,643.412,58,974,9,0.67,890.1,0.2938,14,complete,0.0844,3861.9
234,4,56,913,693.53,56,913,10,0.497,701.5,0.2463,18,complete,0.0542,3882.3
235,4,49,1000,414.743,41,,7,0.567,788.6,0.4768,47,step_limit,0.1417,3903.4
236,6,71,612,927.697,71,612,13,0.6277,925.2,0.1144,5,complete,0.0833,3912.8
237,5,77,878,1001.697,77,878,14,0.3861,661.1,0.0696,6,complete,0.04,3926.5
238,6,27,363,297.309,27,363,4,0.4908,758.0,0.1865,3,complete,0.0688,3933.4
239,5,37,1000,247.743,35,,5,0.6714,846.2,0.4176,55,step_limit,0.0814,3955.0
240,6,70,582,892.42,70,582,12,0.4926,685.7,0.2022,12,complete,0.051,3967.5
241,3,46,1000,513.563,43,,8,0.483,761.1,0.3709,63,step_limit,0.1111,3989.8
242,6,65,759,769.017,65,759,10,0.4442,664.6,0.1907,5,complete,0.0491,4009.4
243,5,39,1000,328.0,37,,6,0.6012,849.1,0.322,28,step_limit,0.1045,4031.0
244,4,51,954,610.962,51,954,9,0.5356,832.8,0.2104,21,complete,0.1633,4054.2
245,3,52,1000,283.063,34,,5,0.6007,785.0,0.4017,73,step_limit,0.1865,4078.6
246,5,54,683,669.091,54,683,9,0.5751,694.7,0.1578,6,complete,0.0404,4093.7
247,6,69,615,845.126,69,615,11,0.6257,970.8,0.2245,5,complete,0.0817,4109.6
248,3,77,1000,575.0,50,,9,0.354,597.1,0.4177,114,step_limit,0.0994,4131.6
249,5,70,706,897.357,70,706,12,0.4195,734.5,0.1585,5,complete,0.0481,4149.7
250,3,51,1000,437.482,40,,7,0.5407,778.9,0.3983,51,step_limit,0.1183,4171.6
251,6,33,365,352.245,33,365,4,0.5466,775.3,0.153,4,complete,0.0382,4213.5
252,3,25,956,246.832,25,956,4,0.5446,780.2,0.3962,79,complete,0.1622,4233.6
253,5,49,915,499.138,49,915,7,0.6601,964.9,0.2824,12,complete,0.1184,4256.1
254,5,26,400,261.231,26,400,3,0.547,720.8,0.1203,3,complete,0.0667,4265.0
255,4,38,1000,271.274,33,,5,0.6078,898.5,0.3563,26,step_limit,0.157,4288.9
256,4,27,784,277.144,27,784,4,0.5702,887.5,0.4374,154,complete,0.1077,4306.2
257,3,44,1000,436.039,38,,7,0.5217,794.8,0.3764,58,step_limit,0.0942,4330.1
258,5,73,1000,779.87,68,,11,0.5296,789.2,0.2599,17,step_limit,0.0491,4354.9
259,5,65,811,789.881,65,811,11,0.509,816.4,0.1804,14,complete,0.0615,4373.8
260,6,49,748,510.998,49,748,7,0.5758,876.4,0.2449,13,complete,0.0971,4392.5
261,6,21,959,66.689,21,959,1,0.5859,1079.4,0.1537,6,complete,0.0597,4413.8
262,3,69,1000,669.757,54,,10,0.2777,615.6,0.2987,29,step_limit,0.1275,4437.7
263,4,40,1000,201.8,29,,5,0.5337,865.0,0.4728,118,step_limit,0.1636,4461.7
264,5,35,565,377.621,35,565,5,0.6312,817.3,0.2367,14,complete,0.1015,4474.1
265,6,52,471,624.675,52,471,8,0.4582,562.4,0.1663,3,complete,0.0383,4487.0
266,4,33,620,352.921,33,620,4,0.2968,646.9,0.1185,6,complete,0.0708,4500.7
267,6,32,342,318.474,32,342,3,0.6428,896.3,0.083,3,complete,0.1232,4508.1
268,4,39,971,404.093,39,971,6,0.6545,880.7,0.2931,19,complete,0.1278,4525.9
269,5,71,1000,875.0,68,,13,0.6194,780.2,0.3476,71,step_limit,0.0703,4542.0
270,3,56,1000,292.743,35,,5,0.5513,772.9,0.5373,75,step_limit,0.1402,4565.4
271,5,66,925,796.826,66,925,12,0.6065,870.5,0.2644,10,complete,0.0588,4586.3
272,4,33,438,356.735,33,438,4,0.4349,594.0,0.1509,8,complete,0.0526,4598.7
273,5,75,1000,897.28,73,,13,0.6264,899.6,0.3129,39,step_limit,0.1111,4620.5
274,4,63,1000,738.444,59,,11,0.482,724.0,0.3182,36,step_limit,0.0655,4645.0
275,3,46,1000,438.363,38,,7,0.5307,772.4,0.3935,38,step_limit,0.1684,4669.1
276,5,62,1000,680.395,60,,10,0.6932,1012.7,0.3273,19,step_limit,0.0815,4692.8
277,6,35,361,398.746,35,361,5,0.6967,832.8,0.1849,7,complete,0.0621,4701.2
278,4,79,1000,713.023,61,,11,0.4425,677.6,0.4147,86,step_limit,0.1013,4722.7
279,3,50,1000,562.754,47,,8,0.5243,783.4,0.3199,53,step_limit,0.1528,4746.5
280,3,71,1000,487.862,46,,8,0.39,649.6,0.2644,27,step_limit,0.1746,4770.7
281,5,52,758,617.052,52,758,9,0.5728,835.9,0.1868,9,complete,0.0517,4787.2
282,4,55,798,701.113,55,798,10,0.5555,741.3,0.2504,24,complete,0.0682,4807.3
283,4,44,640,534.309,44,640,7,0.4246,642.7,0.2311,10,complete,0.0599,4821.3
284,6,61,636,738.089,61,636,10,0.6253,795.0,0.1958,10,complete,0.0403,4837.0
285,6,61,749,728.191,61,749,10,0.4731,796.9,0.1589,7,complete,0.066,4849.7
286,6,35,414,334.623,35,414,4,0.5552,713.7,0.2178,4,complete,0.0433,4856.8
287,5,42,577,479.102,42,577,6,0.5605,920.1,0.2046,6,complete,0.0462,4871.0
