episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
275,3,46,1000,530.0,38,,6,0.5203,799.0,0.3661,36,step_limit,0.1357,3765.6
276,6,62,1000,790.0,58,,9,0.6373,1015.1,0.3689,25,step_limit,0.0683,3783.6
277,8,35,235,544.2,35,235,2,0.6601,838.5,0.0751,1,complete,0.0915,3790.1
278,5,79,1000,990.0,68,,12,0.4368,736.3,0.323,22,step_limit,0.0598,3808.0
279,3,50,1000,580.0,40,,7,0.4427,663.0,0.2833,45,step_limit,0.1172,3827.7
280,3,71,1000,610.0,43,,7,0.4303,642.8,0.3987,58,step_limit,0.1161,3845.5
281,6,52,656,789.44,52,656,8,0.5744,832.1,0.2422,5,complete,0.0683,3859.3
282,4,55,1000,770.0,51,,10,0.5122,743.2,0.1922,11,step_limit,0.0777,3876.8
283,5,44,593,671.75,44,593,6,0.4027,640.8,0.2186,14,complete,0.0535,3887.7
284,8,61,408,965.76,61,408,9,0.6137,800.4,0.1026,2,complete,0.0328,3897.7
285,8,61,451,983.72,61,451,10,0.5618,803.1,0.1606,4,complete,0.0385,3906.3
286,8,35,249,570.28,35,249,3,0.5251,720.1,0.0845,2,complete,0.0349,3910.8
287,7,42,485,669.05,42,485,6,0.6342,930.5,0.1679,3,complete,0.0522,3919.9
